areatype,date,name,code,newAdmissions,cumAdmissions,cumAdmissionsByAge,covidOccupiedMVBeds,hospitalCases
nhsRegion,2021-10-27,South West,E40000006,101.0,33721.0,"[{'age': '65_to_84', 'rate': 1163.0, 'value': 12728}, {'age': '18_to_64', 'rate': 403.3, 'value': 13227}, {'age': '85+', 'rate': 3807.0, 'value': 6737}, {'age': '6_to_17', 'rate': 57.0, 'value': 437}, {'age': '0_to_5', 'rate': 105.9, 'value': 368}]",64.0,613.0
nhsRegion,2021-10-28,South West,E40000006,96.0,33817.0,"[{'age': '65_to_84', 'rate': 1165.5, 'value': 12756}, {'age': '18_to_64', 'rate': 404.7, 'value': 13272}, {'age': '85+', 'rate': 3816.0, 'value': 6753}, {'age': '6_to_17', 'rate': 57.4, 'value': 440}, {'age': '0_to_5', 'rate': 107.1, 'value': 372}]",65.0,617.0
nhsRegion,2021-10-29,South West,E40000006,102.0,33919.0,"[{'age': '65_to_84', 'rate': 1168.7, 'value': 12791}, {'age': '18_to_64', 'rate': 406.1, 'value': 13320}, {'age': '85+', 'rate': 3822.8, 'value': 6765}, {'age': '6_to_17', 'rate': 57.9, 'value': 444}, {'age': '0_to_5', 'rate': 108.0, 'value': 375}]",67.0,637.0
nhsRegion,2021-10-30,South West,E40000006,95.0,34014.0,"[{'age': '65_to_84', 'rate': 1172.0, 'value': 12827}, {'age': '18_to_64', 'rate': 407.7, 'value': 13371}, {'age': '85+', 'rate': 3826.2, 'value': 6771}, {'age': '6_to_17', 'rate': 57.9, 'value': 444}, {'age': '0_to_5', 'rate': 108.5, 'value': 377}]",67.0,648.0
nhsRegion,2021-10-31,South West,E40000006,103.0,34117.0,"[{'age': '65_to_84', 'rate': 1175.3, 'value': 12863}, {'age': '18_to_64', 'rate': 409.0, 'value': 13416}, {'age': '85+', 'rate': 3836.4, 'value': 6789}, {'age': '6_to_17', 'rate': 58.3, 'value': 447}, {'age': '0_to_5', 'rate': 108.8, 'value': 378}]",75.0,667.0
nhsRegion,2021-11-01,South West,E40000006,114.0,34231.0,"[{'age': '65_to_84', 'rate': 1179.7, 'value': 12911}, {'age': '18_to_64', 'rate': 410.4, 'value': 13461}, {'age': '85+', 'rate': 3846.5, 'value': 6807}, {'age': '6_to_17', 'rate': 58.4, 'value': 448}, {'age': '0_to_5', 'rate': 109.4, 'value': 380}]",76.0,696.0
nhsRegion,2021-11-02,South West,E40000006,89.0,34320.0,"[{'age': '65_to_84', 'rate': 1182.8, 'value': 12945}, {'age': '18_to_64', 'rate': 411.5, 'value': 13498}, {'age': '85+', 'rate': 3854.5, 'value': 6821}, {'age': '6_to_17', 'rate': 58.8, 'value': 451}, {'age': '0_to_5', 'rate': 109.7, 'value': 381}]",74.0,711.0
nhsRegion,2021-11-03,South West,E40000006,92.0,34412.0,"[{'age': '65_to_84', 'rate': 1185.5, 'value': 12975}, {'age': '18_to_64', 'rate': 412.9, 'value': 13543}, {'age': '85+', 'rate': 3859.5, 'value': 6830}, {'age': '6_to_17', 'rate': 59.0, 'value': 453}, {'age': '0_to_5', 'rate': 111.4, 'value': 387}]",76.0,672.0
nhsRegion,2021-11-04,South West,E40000006,68.0,34480.0,"[{'age': '65_to_84', 'rate': 1187.2, 'value': 12993}, {'age': '18_to_64', 'rate': 414.1, 'value': 13581}, {'age': '85+', 'rate': 3864.1, 'value': 6838}, {'age': '6_to_17', 'rate': 59.3, 'value': 455}, {'age': '0_to_5', 'rate': 112.0, 'value': 389}]",74.0,637.0
nhsRegion,2021-11-05,South West,E40000006,84.0,34564.0,"[{'age': '65_to_84', 'rate': 1189.9, 'value': 13023}, {'age': '18_to_64', 'rate': 415.1, 'value': 13615}, {'age': '85+', 'rate': 3872.0, 'value': 6852}, {'age': '6_to_17', 'rate': 59.8, 'value': 459}, {'age': '0_to_5', 'rate': 112.6, 'value': 391}]",68.0,613.0
nhsRegion,2021-11-06,South West,E40000006,76.0,34640.0,"[{'age': '65_to_84', 'rate': 1193.3, 'value': 13060}, {'age': '18_to_64', 'rate': 416.0, 'value': 13644}, {'age': '85+', 'rate': 3875.9, 'value': 6859}, {'age': '6_to_17', 'rate': 60.0, 'value': 460}, {'age': '0_to_5', 'rate': 113.1, 'value': 393}]",67.0,596.0
nhsRegion,2021-11-07,South West,E40000006,98.0,34738.0,"[{'age': '65_to_84', 'rate': 1196.3, 'value': 13093}, {'age': '18_to_64', 'rate': 417.5, 'value': 13693}, {'age': '85+', 'rate': 3882.7, 'value': 6871}, {'age': '6_to_17', 'rate': 60.4, 'value': 463}, {'age': '0_to_5', 'rate': 113.4, 'value': 394}]",64.0,591.0
nhsRegion,2021-11-08,South West,E40000006,104.0,34842.0,"[{'age': '65_to_84', 'rate': 1199.5, 'value': 13128}, {'age': '18_to_64', 'rate': 419.0, 'value': 13743}, {'age': '85+', 'rate': 3891.2, 'value': 6886}, {'age': '6_to_17', 'rate': 60.6, 'value': 465}, {'age': '0_to_5', 'rate': 114.0, 'value': 396}]",63.0,621.0
nhsRegion,2021-11-09,South West,E40000006,96.0,34938.0,"[{'age': '65_to_84', 'rate': 1202.2, 'value': 13157}, {'age': '18_to_64', 'rate': 420.3, 'value': 13786}, {'age': '85+', 'rate': 3901.4, 'value': 6904}, {'age': '6_to_17', 'rate': 61.0, 'value': 468}, {'age': '0_to_5', 'rate': 114.9, 'value': 399}]",63.0,625.0
nhsRegion,2021-11-10,South West,E40000006,97.0,35035.0,"[{'age': '65_to_84', 'rate': 1204.5, 'value': 13183}, {'age': '18_to_64', 'rate': 421.8, 'value': 13835}, {'age': '85+', 'rate': 3907.6, 'value': 6915}, {'age': '6_to_17', 'rate': 61.5, 'value': 472}, {'age': '0_to_5', 'rate': 116.9, 'value': 406}]",62.0,598.0
nhsRegion,2021-11-11,South West,E40000006,101.0,35136.0,"[{'age': '65_to_84', 'rate': 1208.0, 'value': 13221}, {'age': '18_to_64', 'rate': 423.2, 'value': 13881}, {'age': '85+', 'rate': 3913.8, 'value': 6926}, {'age': '6_to_17', 'rate': 62.0, 'value': 476}, {'age': '0_to_5', 'rate': 117.5, 'value': 408}]",65.0,576.0
nhsRegion,2021-11-12,South West,E40000006,86.0,35222.0,"[{'age': '65_to_84', 'rate': 1210.7, 'value': 13250}, {'age': '18_to_64', 'rate': 424.5, 'value': 13922}, {'age': '85+', 'rate': 3920.0, 'value': 6937}, {'age': '6_to_17', 'rate': 62.3, 'value': 478}, {'age': '0_to_5', 'rate': 118.3, 'value': 411}]",62.0,567.0
nhsRegion,2021-11-13,South West,E40000006,58.0,35280.0,"[{'age': '65_to_84', 'rate': 1212.4, 'value': 13269}, {'age': '18_to_64', 'rate': 425.3, 'value': 13949}, {'age': '85+', 'rate': 3925.1, 'value': 6946}, {'age': '6_to_17', 'rate': 62.6, 'value': 480}, {'age': '0_to_5', 'rate': 118.6, 'value': 412}]",63.0,538.0
nhsRegion,2021-11-14,South West,E40000006,66.0,35346.0,"[{'age': '65_to_84', 'rate': 1214.5, 'value': 13292}, {'age': '18_to_64', 'rate': 426.1, 'value': 13976}, {'age': '85+', 'rate': 3931.3, 'value': 6957}, {'age': '6_to_17', 'rate': 63.1, 'value': 484}, {'age': '0_to_5', 'rate': 118.9, 'value': 413}]",66.0,572.0
nhsRegion,2021-11-15,South West,E40000006,78.0,35424.0,"[{'age': '65_to_84', 'rate': 1217.1, 'value': 13320}, {'age': '18_to_64', 'rate': 427.2, 'value': 14012}, {'age': '85+', 'rate': 3935.8, 'value': 6965}, {'age': '6_to_17', 'rate': 63.6, 'value': 488}, {'age': '0_to_5', 'rate': 119.5, 'value': 415}]",62.0,572.0
nhsRegion,2021-11-16,South West,E40000006,76.0,35500.0,"[{'age': '65_to_84', 'rate': 1219.2, 'value': 13343}, {'age': '18_to_64', 'rate': 428.6, 'value': 14058}, {'age': '85+', 'rate': 3939.2, 'value': 6971}, {'age': '6_to_17', 'rate': 63.6, 'value': 488}, {'age': '0_to_5', 'rate': 119.8, 'value': 416}]",63.0,540.0
nhsRegion,2021-11-17,South West,E40000006,107.0,35607.0,"[{'age': '65_to_84', 'rate': 1222.7, 'value': 13382}, {'age': '18_to_64', 'rate': 430.3, 'value': 14112}, {'age': '85+', 'rate': 3946.6, 'value': 6984}, {'age': '6_to_17', 'rate': 63.6, 'value': 488}, {'age': '0_to_5', 'rate': 120.0, 'value': 417}]",65.0,547.0
nhsRegion,2021-11-18,South West,E40000006,67.0,35674.0,"[{'age': '65_to_84', 'rate': 1224.8, 'value': 13405}, {'age': '18_to_64', 'rate': 431.4, 'value': 14149}, {'age': '85+', 'rate': 3947.7, 'value': 6986}, {'age': '6_to_17', 'rate': 64.0, 'value': 491}, {'age': '0_to_5', 'rate': 120.6, 'value': 419}]",65.0,553.0
nhsRegion,2021-11-19,South West,E40000006,71.0,35745.0,"[{'age': '65_to_84', 'rate': 1226.6, 'value': 13424}, {'age': '18_to_64', 'rate': 432.4, 'value': 14183}, {'age': '85+', 'rate': 3956.2, 'value': 7001}, {'age': '6_to_17', 'rate': 64.4, 'value': 494}, {'age': '0_to_5', 'rate': 120.6, 'value': 419}]",65.0,560.0
nhsRegion,2021-11-20,South West,E40000006,90.0,35835.0,"[{'age': '65_to_84', 'rate': 1229.0, 'value': 13451}, {'age': '18_to_64', 'rate': 433.7, 'value': 14224}, {'age': '85+', 'rate': 3966.3, 'value': 7019}, {'age': '6_to_17', 'rate': 64.7, 'value': 496}, {'age': '0_to_5', 'rate': 121.2, 'value': 421}]",61.0,560.0
nhsRegion,2021-11-21,South West,E40000006,74.0,35909.0,"[{'age': '65_to_84', 'rate': 1231.3, 'value': 13476}, {'age': '18_to_64', 'rate': 434.7, 'value': 14256}, {'age': '85+', 'rate': 3972.0, 'value': 7029}, {'age': '6_to_17', 'rate': 65.0, 'value': 499}, {'age': '0_to_5', 'rate': 122.3, 'value': 425}]",63.0,599.0
nhsRegion,2021-11-22,South West,E40000006,91.0,36000.0,"[{'age': '65_to_84', 'rate': 1234.5, 'value': 13511}, {'age': '18_to_64', 'rate': 435.9, 'value': 14298}, {'age': '85+', 'rate': 3977.1, 'value': 7038}, {'age': '6_to_17', 'rate': 65.2, 'value': 500}, {'age': '0_to_5', 'rate': 123.5, 'value': 429}]",64.0,611.0
nhsRegion,2021-11-23,South West,E40000006,81.0,36081.0,"[{'age': '65_to_84', 'rate': 1237.1, 'value': 13539}, {'age': '18_to_64', 'rate': 436.9, 'value': 14329}, {'age': '85+', 'rate': 3986.1, 'value': 7054}, {'age': '6_to_17', 'rate': 65.6, 'value': 503}, {'age': '0_to_5', 'rate': 124.4, 'value': 432}]",62.0,592.0
nhsRegion,2021-11-24,South West,E40000006,98.0,36179.0,"[{'age': '65_to_84', 'rate': 1240.0, 'value': 13571}, {'age': '18_to_64', 'rate': 438.5, 'value': 14381}, {'age': '85+', 'rate': 3990.6, 'value': 7062}, {'age': '6_to_17', 'rate': 66.1, 'value': 507}, {'age': '0_to_5', 'rate': 124.9, 'value': 434}]",62.0,571.0
nhsRegion,2021-11-25,South West,E40000006,90.0,36269.0,"[{'age': '65_to_84', 'rate': 1242.9, 'value': 13603}, {'age': '18_to_64', 'rate': 439.5, 'value': 14415}, {'age': '85+', 'rate': 3998.0, 'value': 7075}, {'age': '6_to_17', 'rate': 66.7, 'value': 512}, {'age': '0_to_5', 'rate': 126.7, 'value': 440}]",58.0,568.0
nhsRegion,2021-11-26,South West,E40000006,72.0,36341.0,"[{'age': '65_to_84', 'rate': 1244.5, 'value': 13620}, {'age': '18_to_64', 'rate': 440.8, 'value': 14459}, {'age': '85+', 'rate': 4000.8, 'value': 7080}, {'age': '6_to_17', 'rate': 67.4, 'value': 517}, {'age': '0_to_5', 'rate': 127.0, 'value': 441}]",54.0,576.0
nhsRegion,2021-11-27,South West,E40000006,75.0,36416.0,"[{'age': '65_to_84', 'rate': 1246.9, 'value': 13646}, {'age': '18_to_64', 'rate': 442.0, 'value': 14498}, {'age': '85+', 'rate': 4004.8, 'value': 7087}, {'age': '6_to_17', 'rate': 67.8, 'value': 520}, {'age': '0_to_5', 'rate': 127.0, 'value': 441}]",58.0,563.0
nhsRegion,2021-11-28,South West,E40000006,58.0,36474.0,"[{'age': '65_to_84', 'rate': 1248.7, 'value': 13666}, {'age': '18_to_64', 'rate': 442.8, 'value': 14524}, {'age': '85+', 'rate': 4010.4, 'value': 7097}, {'age': '6_to_17', 'rate': 68.0, 'value': 522}, {'age': '0_to_5', 'rate': 127.0, 'value': 441}]",52.0,539.0
nhsRegion,2021-11-29,South West,E40000006,79.0,36553.0,"[{'age': '65_to_84', 'rate': 1250.6, 'value': 13687}, {'age': '18_to_64', 'rate': 444.0, 'value': 14562}, {'age': '85+', 'rate': 4020.0, 'value': 7114}, {'age': '6_to_17', 'rate': 68.2, 'value': 523}, {'age': '0_to_5', 'rate': 127.5, 'value': 443}]",48.0,574.0
nhsRegion,2021-11-30,South West,E40000006,97.0,36650.0,"[{'age': '65_to_84', 'rate': 1253.3, 'value': 13717}, {'age': '18_to_64', 'rate': 445.5, 'value': 14613}, {'age': '85+', 'rate': 4029.1, 'value': 7130}, {'age': '6_to_17', 'rate': 68.2, 'value': 523}, {'age': '0_to_5', 'rate': 127.5, 'value': 443}]",48.0,578.0
nhsRegion,2021-12-01,South West,E40000006,79.0,36729.0,"[{'age': '65_to_84', 'rate': 1255.6, 'value': 13742}, {'age': '18_to_64', 'rate': 446.8, 'value': 14653}, {'age': '85+', 'rate': 4034.7, 'value': 7140}, {'age': '6_to_17', 'rate': 68.4, 'value': 525}, {'age': '0_to_5', 'rate': 128.1, 'value': 445}]",51.0,564.0
nhsRegion,2021-12-02,South West,E40000006,77.0,36806.0,"[{'age': '65_to_84', 'rate': 1257.4, 'value': 13761}, {'age': '18_to_64', 'rate': 448.1, 'value': 14696}, {'age': '85+', 'rate': 4040.4, 'value': 7150}, {'age': '6_to_17', 'rate': 68.8, 'value': 528}, {'age': '0_to_5', 'rate': 128.7, 'value': 447}]",56.0,562.0
nhsRegion,2021-12-03,South West,E40000006,68.0,36874.0,"[{'age': '65_to_84', 'rate': 1258.7, 'value': 13776}, {'age': '18_to_64', 'rate': 449.0, 'value': 14728}, {'age': '85+', 'rate': 4048.8, 'value': 7165}, {'age': '6_to_17', 'rate': 69.1, 'value': 530}, {'age': '0_to_5', 'rate': 129.8, 'value': 451}]",61.0,551.0
nhsRegion,2021-12-04,South West,E40000006,63.0,36937.0,"[{'age': '65_to_84', 'rate': 1260.5, 'value': 13795}, {'age': '18_to_64', 'rate': 450.1, 'value': 14764}, {'age': '85+', 'rate': 4052.8, 'value': 7172}, {'age': '6_to_17', 'rate': 69.1, 'value': 530}, {'age': '0_to_5', 'rate': 130.1, 'value': 452}]",58.0,543.0
nhsRegion,2021-12-05,South West,E40000006,81.0,37018.0,"[{'age': '65_to_84', 'rate': 1262.7, 'value': 13819}, {'age': '18_to_64', 'rate': 451.3, 'value': 14802}, {'age': '85+', 'rate': 4059.0, 'value': 7183}, {'age': '6_to_17', 'rate': 70.0, 'value': 537}, {'age': '0_to_5', 'rate': 130.4, 'value': 453}]",60.0,542.0
nhsRegion,2021-12-06,South West,E40000006,89.0,37107.0,"[{'age': '65_to_84', 'rate': 1264.6, 'value': 13840}, {'age': '18_to_64', 'rate': 452.8, 'value': 14850}, {'age': '85+', 'rate': 4066.9, 'value': 7197}, {'age': '6_to_17', 'rate': 70.6, 'value': 542}, {'age': '0_to_5', 'rate': 130.7, 'value': 454}]",60.0,559.0
nhsRegion,2021-12-07,South West,E40000006,83.0,37190.0,"[{'age': '65_to_84', 'rate': 1266.3, 'value': 13859}, {'age': '18_to_64', 'rate': 454.1, 'value': 14893}, {'age': '85+', 'rate': 4074.8, 'value': 7211}, {'age': '6_to_17', 'rate': 71.3, 'value': 547}, {'age': '0_to_5', 'rate': 131.3, 'value': 456}]",58.0,571.0
nhsRegion,2021-12-08,South West,E40000006,99.0,37289.0,"[{'age': '65_to_84', 'rate': 1269.1, 'value': 13890}, {'age': '18_to_64', 'rate': 455.6, 'value': 14943}, {'age': '85+', 'rate': 4081.6, 'value': 7223}, {'age': '6_to_17', 'rate': 72.0, 'value': 552}, {'age': '0_to_5', 'rate': 131.6, 'value': 457}]",62.0,572.0
nhsRegion,2021-12-09,South West,E40000006,99.0,37388.0,"[{'age': '65_to_84', 'rate': 1271.6, 'value': 13917}, {'age': '18_to_64', 'rate': 457.1, 'value': 14991}, {'age': '85+', 'rate': 4092.4, 'value': 7242}, {'age': '6_to_17', 'rate': 72.3, 'value': 555}, {'age': '0_to_5', 'rate': 132.1, 'value': 459}]",63.0,579.0
nhsRegion,2021-12-10,South West,E40000006,74.0,37462.0,"[{'age': '65_to_84', 'rate': 1273.1, 'value': 13933}, {'age': '18_to_64', 'rate': 458.4, 'value': 15035}, {'age': '85+', 'rate': 4097.4, 'value': 7251}, {'age': '6_to_17', 'rate': 72.7, 'value': 558}, {'age': '0_to_5', 'rate': 132.7, 'value': 461}]",60.0,572.0
nhsRegion,2021-12-11,South West,E40000006,71.0,37533.0,"[{'age': '65_to_84', 'rate': 1275.0, 'value': 13954}, {'age': '18_to_64', 'rate': 459.4, 'value': 15069}, {'age': '85+', 'rate': 4103.7, 'value': 7262}, {'age': '6_to_17', 'rate': 72.7, 'value': 558}, {'age': '0_to_5', 'rate': 134.1, 'value': 466}]",59.0,569.0
nhsRegion,2021-12-12,South West,E40000006,72.0,37605.0,"[{'age': '65_to_84', 'rate': 1276.1, 'value': 13966}, {'age': '18_to_64', 'rate': 460.8, 'value': 15115}, {'age': '85+', 'rate': 4109.3, 'value': 7272}, {'age': '6_to_17', 'rate': 72.9, 'value': 559}, {'age': '0_to_5', 'rate': 135.0, 'value': 469}]",60.0,566.0
nhsRegion,2021-12-13,South West,E40000006,84.0,37689.0,"[{'age': '65_to_84', 'rate': 1279.0, 'value': 13998}, {'age': '18_to_64', 'rate': 462.1, 'value': 15155}, {'age': '85+', 'rate': 4113.8, 'value': 7280}, {'age': '6_to_17', 'rate': 73.1, 'value': 561}, {'age': '0_to_5', 'rate': 135.6, 'value': 471}]",66.0,582.0
nhsRegion,2021-12-14,South West,E40000006,83.0,37772.0,"[{'age': '65_to_84', 'rate': 1281.1, 'value': 14021}, {'age': '18_to_64', 'rate': 463.6, 'value': 15205}, {'age': '85+', 'rate': 4117.8, 'value': 7287}, {'age': '6_to_17', 'rate': 73.4, 'value': 563}, {'age': '0_to_5', 'rate': 135.9, 'value': 472}]",65.0,565.0
nhsRegion,2021-12-15,South West,E40000006,98.0,37870.0,"[{'age': '65_to_84', 'rate': 1283.5, 'value': 14047}, {'age': '18_to_64', 'rate': 465.3, 'value': 15260}, {'age': '85+', 'rate': 4124.0, 'value': 7298}, {'age': '6_to_17', 'rate': 73.8, 'value': 566}, {'age': '0_to_5', 'rate': 136.7, 'value': 475}]",59.0,576.0
nhsRegion,2021-12-16,South West,E40000006,73.0,37943.0,"[{'age': '65_to_84', 'rate': 1285.5, 'value': 14069}, {'age': '18_to_64', 'rate': 466.4, 'value': 15297}, {'age': '85+', 'rate': 4128.0, 'value': 7305}, {'age': '6_to_17', 'rate': 73.9, 'value': 567}, {'age': '0_to_5', 'rate': 137.9, 'value': 479}]",62.0,570.0
nhsRegion,2021-12-17,South West,E40000006,82.0,38025.0,"[{'age': '65_to_84', 'rate': 1287.5, 'value': 14091}, {'age': '18_to_64', 'rate': 467.7, 'value': 15340}, {'age': '85+', 'rate': 4133.0, 'value': 7314}, {'age': '6_to_17', 'rate': 74.2, 'value': 569}, {'age': '0_to_5', 'rate': 139.3, 'value': 484}]",63.0,524.0
nhsRegion,2021-12-18,South West,E40000006,59.0,38084.0,"[{'age': '65_to_84', 'rate': 1288.6, 'value': 14103}, {'age': '18_to_64', 'rate': 468.8, 'value': 15375}, {'age': '85+', 'rate': 4138.1, 'value': 7323}, {'age': '6_to_17', 'rate': 74.2, 'value': 569}, {'age': '0_to_5', 'rate': 140.2, 'value': 487}]",57.0,522.0
nhsRegion,2021-12-19,South West,E40000006,67.0,38151.0,"[{'age': '65_to_84', 'rate': 1290.3, 'value': 14121}, {'age': '18_to_64', 'rate': 469.9, 'value': 15411}, {'age': '85+', 'rate': 4142.7, 'value': 7331}, {'age': '6_to_17', 'rate': 74.4, 'value': 571}, {'age': '0_to_5', 'rate': 141.1, 'value': 490}]",53.0,514.0
nhsRegion,2021-12-20,South West,E40000006,87.0,38238.0,"[{'age': '65_to_84', 'rate': 1292.5, 'value': 14146}, {'age': '18_to_64', 'rate': 471.4, 'value': 15460}, {'age': '85+', 'rate': 4146.6, 'value': 7338}, {'age': '6_to_17', 'rate': 75.1, 'value': 576}, {'age': '0_to_5', 'rate': 141.3, 'value': 491}]",52.0,519.0
nhsRegion,2021-12-21,South West,E40000006,86.0,38324.0,"[{'age': '65_to_84', 'rate': 1294.7, 'value': 14170}, {'age': '18_to_64', 'rate': 472.9, 'value': 15509}, {'age': '85+', 'rate': 4150.0, 'value': 7344}, {'age': '6_to_17', 'rate': 75.5, 'value': 579}, {'age': '0_to_5', 'rate': 142.5, 'value': 495}]",52.0,511.0
nhsRegion,2021-12-22,South West,E40000006,78.0,38402.0,"[{'age': '65_to_84', 'rate': 1297.3, 'value': 14198}, {'age': '18_to_64', 'rate': 474.1, 'value': 15549}, {'age': '85+', 'rate': 4152.8, 'value': 7349}, {'age': '6_to_17', 'rate': 76.0, 'value': 583}, {'age': '0_to_5', 'rate': 142.8, 'value': 496}]",52.0,491.0
nhsRegion,2021-12-23,South West,E40000006,90.0,38492.0,"[{'age': '65_to_84', 'rate': 1299.9, 'value': 14227}, {'age': '18_to_64', 'rate': 475.7, 'value': 15601}, {'age': '85+', 'rate': 4154.5, 'value': 7352}, {'age': '6_to_17', 'rate': 76.3, 'value': 585}, {'age': '0_to_5', 'rate': 143.9, 'value': 500}]",51.0,484.0
nhsRegion,2021-12-24,South West,E40000006,73.0,38565.0,"[{'age': '65_to_84', 'rate': 1301.7, 'value': 14246}, {'age': '18_to_64', 'rate': 476.9, 'value': 15641}, {'age': '85+', 'rate': 4160.2, 'value': 7362}, {'age': '6_to_17', 'rate': 76.5, 'value': 587}, {'age': '0_to_5', 'rate': 144.5, 'value': 502}]",51.0,486.0
nhsRegion,2021-12-25,South West,E40000006,81.0,38646.0,"[{'age': '65_to_84', 'rate': 1304.1, 'value': 14272}, {'age': '18_to_64', 'rate': 478.1, 'value': 15682}, {'age': '85+', 'rate': 4164.7, 'value': 7370}, {'age': '6_to_17', 'rate': 76.9, 'value': 590}, {'age': '0_to_5', 'rate': 145.4, 'value': 505}]",55.0,464.0
nhsRegion,2021-12-26,South West,E40000006,91.0,38737.0,"[{'age': '65_to_84', 'rate': 1305.6, 'value': 14289}, {'age': '18_to_64', 'rate': 479.7, 'value': 15733}, {'age': '85+', 'rate': 4173.2, 'value': 7385}, {'age': '6_to_17', 'rate': 77.4, 'value': 594}, {'age': '0_to_5', 'rate': 146.5, 'value': 509}]",59.0,490.0
nhsRegion,2021-12-27,South West,E40000006,132.0,38869.0,"[{'age': '65_to_84', 'rate': 1309.0, 'value': 14326}, {'age': '18_to_64', 'rate': 481.5, 'value': 15794}, {'age': '85+', 'rate': 4187.9, 'value': 7411}, {'age': '6_to_17', 'rate': 77.8, 'value': 597}, {'age': '0_to_5', 'rate': 148.0, 'value': 514}]",59.0,541.0
nhsRegion,2021-12-28,South West,E40000006,173.0,39042.0,"[{'age': '65_to_84', 'rate': 1313.7, 'value': 14378}, {'age': '18_to_64', 'rate': 484.2, 'value': 15882}, {'age': '85+', 'rate': 4200.9, 'value': 7434}, {'age': '6_to_17', 'rate': 78.2, 'value': 600}, {'age': '0_to_5', 'rate': 150.0, 'value': 521}]",58.0,562.0
nhsRegion,2021-12-29,South West,E40000006,160.0,39202.0,"[{'age': '65_to_84', 'rate': 1317.8, 'value': 14422}, {'age': '18_to_64', 'rate': 486.8, 'value': 15966}, {'age': '85+', 'rate': 4212.2, 'value': 7454}, {'age': '6_to_17', 'rate': 78.6, 'value': 603}, {'age': '0_to_5', 'rate': 152.6, 'value': 530}]",56.0,608.0
nhsRegion,2021-12-30,South West,E40000006,143.0,39345.0,"[{'age': '65_to_84', 'rate': 1321.4, 'value': 14462}, {'age': '18_to_64', 'rate': 489.1, 'value': 16043}, {'age': '85+', 'rate': 4222.3, 'value': 7472}, {'age': '6_to_17', 'rate': 78.9, 'value': 605}, {'age': '0_to_5', 'rate': 154.3, 'value': 536}]",56.0,673.0
nhsRegion,2021-12-31,South West,E40000006,109.0,39454.0,"[{'age': '65_to_84', 'rate': 1324.7, 'value': 14498}, {'age': '18_to_64', 'rate': 490.4, 'value': 16083}, {'age': '85+', 'rate': 4235.3, 'value': 7495}, {'age': '6_to_17', 'rate': 79.0, 'value': 606}, {'age': '0_to_5', 'rate': 156.9, 'value': 545}]",58.0,699.0
nhsRegion,2022-01-01,South West,E40000006,106.0,39560.0,"[{'age': '65_to_84', 'rate': 1328.8, 'value': 14543}, {'age': '18_to_64', 'rate': 491.7, 'value': 16126}, {'age': '85+', 'rate': 4243.8, 'value': 7510}, {'age': '6_to_17', 'rate': 79.3, 'value': 608}, {'age': '0_to_5', 'rate': 157.2, 'value': 546}]",55.0,703.0
nhsRegion,2022-01-02,South West,E40000006,130.0,39690.0,"[{'age': '65_to_84', 'rate': 1332.2, 'value': 14580}, {'age': '18_to_64', 'rate': 493.5, 'value': 16186}, {'age': '85+', 'rate': 4256.8, 'value': 7533}, {'age': '6_to_17', 'rate': 79.8, 'value': 612}, {'age': '0_to_5', 'rate': 158.9, 'value': 552}]",53.0,671.0
nhsRegion,2022-01-03,South West,E40000006,176.0,39866.0,"[{'age': '65_to_84', 'rate': 1336.9, 'value': 14632}, {'age': '18_to_64', 'rate': 496.1, 'value': 16271}, {'age': '85+', 'rate': 4274.3, 'value': 7564}, {'age': '6_to_17', 'rate': 79.9, 'value': 613}, {'age': '0_to_5', 'rate': 160.9, 'value': 559}]",64.0,772.0
nhsRegion,2022-01-04,South West,E40000006,149.0,40015.0,"[{'age': '65_to_84', 'rate': 1341.1, 'value': 14678}, {'age': '18_to_64', 'rate': 498.2, 'value': 16340}, {'age': '85+', 'rate': 4289.0, 'value': 7590}, {'age': '6_to_17', 'rate': 80.3, 'value': 616}, {'age': '0_to_5', 'rate': 162.4, 'value': 564}]",59.0,805.0
